#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	nupC//yciG//hisH//pta//
GO_1901564_4	gmk//fdoH//rplP//atpE//pdxK//yiaT//mqsR//gltX//gstB//nrdA//envR//nimR//mtfA//rnr//cutC//fkpB//eno//rplO//aceB//rsuA//yihX//nrdA//rng//rpnA//hycH//lacY//sgbH//ybeQ//yfeO//frr//tktB//putA//ybaO//ftnA//prfC//lysU//hflX//fepG//cynT//waaG//paaF//rpsS//sfmF//dhaK//dmsB//yfiF//bioD2//degS//murF//yfbU//ybcM//feoB//yfgJ//fcl//cusB//ychH//alpA//ycfL//dcm//rplF//dmsA//cmtB//sufE//yqiG//manY//rnlB//panB//pepA//ihfA//csiR//dctA//csgA//yegT//epmB//yjhG//fau//pspA//sucB//hdhA//kefF//sucC//opgC//ybhS//matP//aer//pagP//mutM//cysC//sdaC//insA-2//rfbB//sucD//fadA//frwD//glnS//yceD//hybF//gspF//ybiI//nrfA//alaE//syd//yieH//msrA//rfbD//yphF//nuoI//yagI//pepD//deoC//yehZ//psuT//infC//cspI//dinI//gapA//yjhC//panE//entS//pitB//mazF//arnF//flgF//purR//fkpB//wbbK//rne//yahI//rcsB//tsaE//ynfH//ybdZ//hupB//tdk//era//ybaK//ybiO//fumA//nlpA//puuB//ybcQ//dppB//rlmJ//truB//htrE//upp//bhsA//ldrB//ccmF//creC//sgrT//elfA//fadM//rpmB//insB-2//mreD//selD//xapR//yiaU//xapA//citX//rraA//lldD//pal//trxA//dld//edd//panB//deaD//lptB//yifB//speD//fieF//napF//rplN//hprS//menA//surA//ykgA//atpF//deoC//insI-1//rplQ//trmJ//fepC//ykfI//ibpA//malX//paoC//bamD//ggt//rplL//wrbA//ycbU//yeaG//hisA//ligA//yfcG//zitB//mioC//potB//glpB//nepI//yihS//btuB//ubiA//yoaA//tar//znuC//selB//gspF//ybiT//hslO//fecA//yihV//cysG//sdhE//birA//relB//puuA//flhD//speE//zupT//cecR//pyrD//entS//lldR//cho//rplR//aphA//xthA//cyoD//cpxA//tonB//hrpA//udp//yfcA//argT//rpoD//queD//glnL//tcyJ//lysC//mepA//mukB//ygeR//mdh//rho//surA//gltS//yjfF//appB//yagI//sodA//zraR//eptA//dld//argH//yddM//chiP//ilvD//rnr//lpxB//gapC//rrrQ//glpB//sgcX//gfcE//yedL//uidA//ahpC//yehZ//focB//upp//cynS//speG//ftsH//glsA//wcaB//sfmD//rfaG//otsA//moaB//agaS//cysH//intQ//moaA//ttdA//fbp//ydiB//rzoD//yhfK//argP//waaU//dinB//tqsA//guaA//mutS//fis//clpP//recT//fryA//uvrY//yrbG//ydjJ//gnsB//rplF//mlaC//rffH//cspE//tusD//acrZ//mreC//thrS//yfcR//cpxP//arnD//nagZ//sbp//ompF//serS//cas1//fkpB//garR//ychO//hemG//trpGD//ygbI//phnM//abgA//mhpT//yadM//umpG//metG//yraJ//purU//cysB//bglA//mngR//rlmE//kdpC//gspJ//nac//insF-1//ydcI//dsbG//mreD//acpH//icd//queD//cusS//ynbB//rplP//ypdB//yaaJ//ihfA//patD//tatD//cvrA//fimF//fadK//sxy//insF-1//uxaB//cdh//trpB//gspJ//djlC//phnO//yoaA//norW//yajQ//gadB//hokB//tas//chbA//putP//ybhS//yphB//rhaA//yebS//waaJ//rpmJ//pdeF//crcB//galK//wza//rpsM//mngR//trpL//ispB//fepD//dgoR//yhjA//mdtF//yedA//napB//cyoD//artP//cdsA//csrD//mdtB//queE//radD//tusE//chpS//ilvN//rnt//yahN//ytfT//nagE//kdpD//ascB//yqeG//pgm//lptE//nadB//citX//appB//ogt//crl//dinB//fliG//rcsC//yidE//csgA//patA//yggP//recC//lgt//sufC//ldtE//hprS//phr//argO//malZ//nanE//napD//sspA//mrcB//hofQ//ynaE//yqeF//thrA//aceA//feoA//adk//glgC//hxpA//chaA//metQ//bglJ//trmA//yajD//allS//mdfA//pheM//ptsP//ybaQ//rplK//rfaG//mutM//dxr//gloB//pgaD//ispH//fadE//fimE//focA//fetB//fadA//qseC//ygeR//fadA//rcnB//dusB//gutQ//ydeT//dhaM//sbmC//waaP//ompA//yhjC//yieH//ftsK//fdnI//kduI//srlA//ydhC//adeD//araH//cobU//ycjU//prfB//cbpM//yihQ//lpxC//bipA//yeaD//yiaT//yhdW//maoP//ydjE//araE//minE//gatY//fadH//dcuA//def//folM//rpmC//mqsA//fimE//udp//btuE//ribF//ulaE//chbC//yjjV//hscB//gor//pyrG//exuT//glcF//yfdK//bhsA//ppc//uvrA//osmC//modA//waaO//metQ//narX//trmJ//ravA//proP//pldB//dgkA//hdeA//rbsD//yoaA//nirD//yqeG//nemA//trmO//yhbS//yjbH//nuoH//yggW//wzc//mglB//yfcV//yfhM//ompL//hchA//frr//gloC//hipB//nanA//alsC//clpX//nrfG//glpF//ghoS//ybdZ//insA-2//gfcE//setA//yqiG//fdoH//paaZ//fecA//puuC//ybjD//cpoB//yfdO//rnb//hcaC//trg//accA//pgk//cusC//baeS//fadD//glgP//rhmR//cydB//ndk//ulaC//yeaV//treA//hofM//insA-2//yfdO//yggF//yidA//yajL//bcsQ//fucI//ybaM//ydhK//ynhF//fimC//rmf//rutG//frlB//yejE//rffT//yfaV//priB//rtcR//pyrE//queA//ihfA//lexA//panZ//lacZ//surE//arnA//yeeA//yiaO//rclR//yahF//caiB//glsA1//ptsG//mmuM//ygfZ//kbp//yihW//hxpA//pliG//gltL//cbtA//ibsC//cdgI//rmuC//rlmB//mhpT//asnC//ybdM//frlC//pdxY//sfmC//cynT//ttcA//oppD//higA//agaV//yggT//ybdZ//ygcW//bssS//gadA//nlpE//rutD//ibpA//ydeP//insI-2//ftsI//malZ//ygdG//spy//gmk//bcsA//fliA//glyA//potB//rzoD//galU//yfbS//abgB//smpB//mrdB//cdd//opgH//tnaC//ddlB//mdlA//zntA//yadC//yihI//oppF//yhiM//dinJ//pyrB//ymgA//selD//codA//yjjX//ykgO//norV//kdgK//hemC//dinG//yfjR//mioC//hflX//gpr//hycB//minD//pheM//yaaA//yqaE//recC//rpoE//kdsD//dapA//ffh//fryB//lrhA//nrdG//dgkA//rcsC//nimR//fumC//mtlR//acpP//rbn//yoeB//ldrD//cysH//tauB//yhdW//ftnB//nudB//mobA//atoS//lexA//prpB//puuR//rusA//endA//cbl//yhcD//frwB//nikD//narQ//adiY//fepA//napF//lptE//yafN//ybcC//wcaC//lit//pagP//patZ//ompT//flgA//cptB//trmH//crl//gadC//mukB//cof//ygjK//ydiQ//rimK//bdm//argH//preA//nupC//
GO_1901565_5	alpA//topA//nrdA//tehB//fklB//eptB//dppF//yhjA//ynfH//srlR//yadC//mutT//mmuM//dmsB//ssuC//yjiA//yjbG//rof//purU//ubiJ//accB//atoC//yidL//ymdB//yafQ//ssb//dxs//yciT//ydiV//yfgO//ycfJ//glnP//tufB//glpF//yiaF//trmO//decR//elfD//pepN//xisR//ubiB//yoeE//hybB//ytfT//dsbA//glrK//ynfF//moaA//yneJ//abgA//yfeX//yjjQ//rihC//osmY//fepA//pdxJ//uxuB//aspC//paaJ//gntK//yneJ//rplF//aroE//argG//yeeA//nrdG//ribC//opgB//yafS//sgcB//mliC//maa//thrA//cysH//gltI//ompR//rpoD//mgrB//adeQ//hdeA//fucP//insI4//mtlD//yjjB//gspJ//ydeT//glpC//truB//mak//ygiV//eptA//rpsT//trmD//rclR//purL//pspD//rpiB//ybaE//thiE//yeeY//thiH//ubiX//fucK//cirA//lepB//fryA//artI//rfaQ//cpoB//cysQ//puuB//proQ//hemG//sgrT//recF//rfaG//panF//menA//trmA//yhaM//ydiF//dsbD//dtd//waaO//bioP//slyA//tig//zapA//radA//yifB//ccmE//yehW//fnr//yieK//
GO_1901566_5	gudX//yhjV//hofQ//ybhD//ppc//ybdG//ybbY//metC//hybG//sgcE//sdhD//yedP//prmA//nusG//umuD//viaA//ybiV//murI//yoeE//csiR//prfC//yehW//epd//rcnR//yfaE//atpH//rhaB//stpA//glk//maoP//wzb//tusB//aroL//yhhT//cysD//motA//hofM//wzzB//rlmH//alpA//ribF//mdtG//umpG//glrK//yfgI//epd//eutK//ydeM//garR//tatA//rpnC//leuB//rpnA//lacI//insI1//folC//napB//xisE//mdlB//wzzB//cobB//ettA//ybhF//chbB//torZ//mtgA//fdnG//atpC//bcp//wzb//tcyJ//yeaE//aslB//manY//pagP//yhiM//mdoD//ybeF//xylG//glpK//rhmD//pgsA//polA//cysZ//dcuS//mntH//waaA//serS//waaB//rhaR//hrsA//csrA//sad//hyaC//amiA//arsR//ftsK//symE//yhaM//sodB//ybjX//kdgK//fau//mdtK//nrdF//mscS//betA//actP//mhpT//yejA//mfd//fliA//cmk//pstC//cydB//yceK//ompA//holE//fabD//mdtC//arsB//mtn//lgt//ybaL//frmR//bsmA//pabC//bolA//betA//gmhB//ypdF//rssA//lptB//yfeX//pykA//acpH//yfeW//fucO//yeaK//yjgX//cydB//ygiW//argO//lacY//fetB//ycfJ//hybG//rpmH//yddM//guaA//yagG//accC//arnB//rsmE//yhhZ//hypT//intZ//ebgA//fhuB//narY//iraM//ybhD//hypC//nuoM//sufA//ybaL//torS//rimI//tsr//ydaV//hisS//yfcU//umuD//ygcW//proW//btuR//lolD//cysN//malI//dxr//clpS//rrrQ//ruvB//fucA//gnsB//chiP//fdrA//fadE//gltK//yqgB//accB//rhaD//cedA//aroK//lptE//hslR//rnhA//shoB//yccA//rplX//yadM//gatB//lit//tolR//ulaR//htrE//yeiL//kbaZ//hisA//yagU//cobB//envC//ihfA//intZ//ratA//arnE//tcyP//hycI//gyrB//slyA//yhcN//aroB//hicA//fkpB//bglH//allS//cydC//arnT//dgt//ortT//afuB//caiD//dtpA//pgaC//ydcM//potC//abpA//aspC//hofN//sthA//barA//bcsA//csdE//hybD//acs//zraS//nuoL//rna//yfbU//pepA//napB//msrC//mrr//mutM//pdxY//rutG//otsB//yhaO//speF//purT//ykgA//sdaC//cas3//yejE//acrB//paaD//mgtA//yqhD//brnQ//ydeI//rrrQ//idnK//gudD//dapA//ubiB//yieF//entE//caiT//hofC//dgcT//lysR//ibpA//mdtB//glgB//btuD//gntK//frlB//trmH//ykgM//pheP//ydjL//yraJ//rlmB//yhaM//agaS//melA//ygaZ//miaA//frdD//mhpB//serS//amtB//hprR//hyaA//ydhJ//yjbG//mtlD//tolB//potC//rnr//mlaC//guaB//ftsZ//speB//thyA//putA//nanE//osmC//mglA//prmC//gltK//fdhF//yhjX//yddM//yihU//rseP//recC//hyaB//lolD//hisG//astB//aroD//aer//modC//hyaA//hofQ//speC//rplF//basR//nfsB//dmsA//tap//dgoD//yghB//symE//proV//yebQ//dinJ//nikC//cydC//yhcH//dbpA//cysB//cspB//metQ//tap//ybiA//fcl//setC//lapB//ycjP//sufA//hofC//paaK//tolB//purR//yehC//hicB//gstA//agaI//glsA2//mocA//hofP//murE//ftsE//dgcZ//nuoB//ompR//cysW//npr//murF//tnaB//fecB//yciV//narU//uhpA//tusD//
GO_1901568_4	cas2//
GO_1901569_5	osmF//
GO_1901575_4	ccmH//yeaV//fimA//ybiX//dcuC//cysQ//atpA//fumB//tehA//menF//ribC//btuC//crr//wzb//idi//slyD//srlE//hicB//sfmF//ygbN//nrdB//tsaB//pta//flhC//phoQ//ydbD//hemG//clsC//mtgA//rnb//agaD//holC//argH//yohC//yahK//dld//yqiJ//yedP//rbsB//cusS//livK//lpoA//rsmI//narY//yhgF//bglX//gltX//dacD//rluB//ulaD//ddpA//argB//ydcT//tpx//dgcM//yihO//rfaG//kdsD//dgcZ//holA//pntA//mcbR//glmM//acnB//ddlB//fdnI//yadK//yihX//yabI//lpxB//yciT//yrfG//fmt//deoA//mltD//ydjM//ymfK//potF//yhcH//carB//yieL//aaeA//yehC//fes//pgrR//citE//nanT//minE//ydjM//dut//xapB//glgX//trpB//lexA//caiB//yecS//ribA//appC//yieF//ravA//pagP//btuB//dtpD//actP//aqpZ//rffT//yhjV//orn//cyaY//ycfS//rlmE//rimL//soxR//accC//relA//fadL//ruvA//araE//rsmD//cytR//galK//ttdT//yjhC//eptC//rhaD//sohB//bluF//kdpD//lysS//srlE//pheP//ydjL//def//yedL//insK//yhdZ//acrR//umuC//yeaK//ftsB//lpxT//trkH//uspE//elbB//ydfK//pnuC//pmbA//xylB//pyrC//folX//insI4//glpG//hokE//ydiR//glnA//argF//fdhE//dgcJ//exbB//yciT//cysI//yfhH//yeaK//ybaO//glgB//glcC//rlmC//puuB//decR//tgt//rlmF//ypdI//yecS//emrD//iaaA//tusE//yaaJ//mscK//rzpD//malI//nuoG//rayT//ilvC//pgsA//yadV//rplE//paaK//acrZ//yddM//rtcR//ybdG//ybaQ//rplW//ttdR//alaA//yigB//dadA//recN//dgcT//yehT//zur//hisH//nadB//fadE//yejB//pspG//pgaB//gabP//otsB//hprR//hsdM//uhpB//ytfP//yraJ//proV//ydcM//rhlE//cof//yjhB//recT//kbaZ//yidC//tdcA//helD//dsdX//cadB//rsmF//rhaD//pitB//fadA//rlmD//slmA//minE//zupT//yhhY//glmU//nirC//yfcP//glnK//mdh//malX//yihR//bglH//cspG//mlc//hflC//ybhR//mepM//yhjA//rpsB//rpnC//phnM//tdcC//relA//yjhI//waaY//trmO//prkB//ppsR//rplY//cmoB//livJ//aceB//tktB//glgB//ftp//agaV//yggE//metL//ecpR//yihR//ftsW//hcaB//gpsA//holB//fbp//torY//hemG//ybdH//phoQ//yhbY//nadK//dgoT//waaS//kbaZ//xerD//oppC//pspG//bioA//sgcE//yidZ//mreC//deoA//hypT//ybhG//trpR//uspE//msrB//sdhC//flgA//sdhB//yhhT//argE//yidE//ybcC//xylA//yhhT//galE//clcB//malY//caiF//arnE//flgJ//hemD//rimM//nrdA//hupB//hofC//nuoF//gntT//nagK//hofC//ydcP//yhbQ//ygbM//ybdR//argP//panB//sdhD//rsmG//yceD//pppA//yifB//cpxP//clpP//intE//yqgB//chaC//rtcB//arnB//yddA//tusA//hpf//rhaB//fabH//matP//dadA//frlA//ibpA//ybiI//nikD//ymgF//napC//dhaM//dmlR//ptsP//yibA//mngR//rclA//rplC//fliL//pepT//yagF//osmE//gshB//argO//yaaA//mutL//modC//yggX//recJ//srlR//sutR//yoaB//gspF//intZ//hflX//ydjL//atoC//deoD//hisA//malX//xylF//prpB//oppF//zapE//tsaC//chbA//feoB//insA-2//wzc//araF//modC//yieL//sodA//aceK//nikC//yfaU//yhjA//wzb//yqjH//ppsA//rlmL//
GO_1901576_4	malX//betT//nrdR//yidZ//aroB//wzb//ispU//ibpA//tdcR//gcvH//crl//tdcC//xylA//rbsC//yihO//manX//radD//frmA//codA//yhjR//yfcF//ybdH//nupG//sgcE//mngR//glxK//thrB//pal//rplN//araF//phnI//yegT//insH-6//trmD//yedF//rnt//pdeF//patA//ymjB//fiu//trmO//tar//hisC//rlmH//kdpE//truC//hmp//paaD//mdtP//yidP//ydcR//fre//rlmE//osmF//rfe//hybD//ykgA//ptrA//rfe//hslV//ydcR//cadB//rnr//glsA//argI//gpt//yfiR//rclR//yjbH//cueO//feoB//arsC//ynfK//lspA//dcuB//yciF//entC//ddpA//tabA//hchA//entC//yehB//dgcQ//lexA//nrdI//nfi//glcA//yhjA//tatB//ulaA//nadC//thiQ//grcA//paaK//nanK//fadK//rluB//cysB//frdA//yfeO//hofC//mdtG//seqA//cmk//yoaB//metR//aceF//yahD//xylE//wecA//recX//fadD//tpx//tdcE//yigB//yafS//aroE//rsmA//ybbN//bcsA//fryC//rseP//narK//hisP//puuB//norV//ycjY//pnuC//ydjL//obgE//yjbE//adeD//yadK//modB//leuB//panD//menD//dhaM//pyrE//aceK//uvrB//kgtP//yqeA//leuD//opgC//cynX//hycH//crl//rlmF//ugpB//queC//hisS//acrD//cysZ//fbp//rplR//ccmH//bdcR//sdhB//serA//mepA//pgpC//hisI//dicA//tas//purA//yibF//frvA//srmB//ftnB//nuoI//fryC//aceA//ycdY//mdtM//lsrD//elfG//napA//hypT//ycaO//argD//fdx//narI//betB//adhP//rsfS//narQ//yciT//ybhR//spy//yfaV//agp//pinQ//yqgF//ulaA//flgA//rppH//narL//rnlB//puuD//yiaL//opgC//zapE//rhaS//fsr//tsx//ilvB//glnD//btuR//mutM//dkgB//aaeB//flhA//nupX//rffH//fimZ//yfcR//feoA//rlmA//folD//rffM//srlE//glmU//oppF//napA//ydaC//argB//mfd//aspA//hflC//mazG//treC//yiaB//yjfP//coaA//potH//nanC//yebQ//yaiW//nudG//lpxD//ugpE//gsiC//lexA//lpxK//waaS//ybdZ//clpB//bssR//prmB//fimE//ybgI//yhcH//rfaD//lpxH//rof//fis//cas3//uxaB//dgcQ//ansA//yddA//yebK//glsA1//yfiE//nsrR//exbB//tomB//amyA//yejE//gutQ//rpoS//wcaJ//tdcC//nikD//yjjV//mmuM//glyS//sfmD//ygcW//trpE//leuO//ivy//mdtQ//degS//purC//efeO//dmsB//ibsB//mqsR//ispG//ugpB//yccA//dgcE//ralR//rseP//insB-2//pepT//aas//gpmA//ychF//ybjL//prfB//ydcR//waaA//yhaV//yqgF//bioC//flhA//panF//baeR//yfgJ//cheA//mscS//cydB//xylB//fdhD//wecC//yacG//lamB//glmM//mepA//ppx//ppiC//ompA//crp//ybiI//moaD//mppA//chbR//fixA//alaA//cyoD//mpaA//gatY//ribE//yfeR//fadI//yjiR//prpC//yqhC//yjiX//smrA//fiu//glgA//malF//pinQ//thiM//rmf//rplC//malX//tig//ydcM//aldA//ldrA//rplA//rbsC//mdtI//murD//fepA//rzpD//rrrD//clcB//mdtC//lasT//rhoL//rfbB//cyaY//msrQ//ariR//dcm//pepD//fklB//cysE//murJ//livM//ldtE//ftsB//yahB//ynaE//mnaT//chpS//lsrA//yddL//garL//dxr//murJ//ccmE//purB//yebC//mtnN//hisD//yddM//paaX//gsiA//treC//aroB//phnL//rfaC//tatE//rffH//yoaB//argP//speD//clcA//lpoB//plsC//yijO//otsB//holA//rseB//bisC//gatY//melB//cycA//malI//trxA//exbB//fabD//flgB//lapB//betI//opgG//arsB//metK//pdxH//mdaB//cmoB//yhaO//phoU//secY//idnT//hyfF//obgE//ampG//iscU//hfq//opgE//murC//yhdJ//trpD//fepC//hyaC//hcaF//thiG//gpr//yhfS//sapA//cydD//mhpD//ddlA//ybiH//queF//pdhR//dmsA//dctR//rcsA//yciF//ycfJ//mcbA//tolB//rnlA//tolB//spy//fadJ//rnr//garR//ybdM//ykgF//yqiJ//ynaE//pgpA//csgA//nupX//yehC//fixA//yhdJ//ilvN//ybaQ//minE//abgT//galR//ydeI//aroL//ligA//hipB//lysP//asmA//fabI//cusA//mgsA//ybiH//hcaF//lpxK//yadK//trxA//ubiB//fetA//yjgX//arsB//sufS//narV//mdfA//yghO//ompN//vsr//betB//yidA//nrdH//chbC//waaP//yidD//rhlE//pppA//paaJ//aroG//torS//rutG//napB//lpoA//fliT//speB//umuC//gutQ//yihU//lacI//accA//aaeA//proP//rutC//trmO//acrR//elaD//rbsK//clsB//yohC//cysG//atpG//queE//prfC//clcB//sfsA//valS//dinI//rnlA//potH//sfmA//kdsC//cusB//rsgA//rnd//flgA//cas3//fbp//yfiF//focA//hupB//ltaE//ycbU//exbB//trxA//mtnN//elaD//hisP//yhcD//yjbH//deaD//msrB//ghoS//glgB//nrdG//ubiB//adhE//rihA//dppB//rfbC//yjiA//rfbC//cyoD//sapD//cspG//yhbQ//thiM//thiL//aceK//ybaE//stpA//patZ//recB//recF//yigB//pepT//melB//aroF//narY//tcyP//prmC//kbp//msrB//yqiJ//yphD//queF//purN//murQ//recF//waaB//yihW//clpX//cyoD//yfbU//soxR//asmA//manY//rpnC//emrD//lacY//nanK//uidA//yfcR//cmoA//yraH//yihT//alsK//ldtD//ffh//fhuB//ppiA//tauA//cpxP//lgoD//dsdA//deoC//narJ//ydiF//opgH//ftsK//fmt//rbsA//cirA//pmbA//rmuC//ldhA//aroK//glcA//abgT//bglX//yafQ//mltG//yhjX//yhaO//prlF//iscA//cadA//hexR//dsbA//xylH//ybeF//uspB//pheT//dctA//malQ//skp//ebgR//gppA//yoaB//ihfB//msbA//waaP//ycfH//fdnI//ydcS//pgrR//btuB//essD//insA-2//caiD//recT//ydjE//cobS//eutA//thiI//trmD//rbn//lasT//ubiE//hxpA//yeeY//pck//rhaA//arnA//rsmI//ccmG//araE//ydiR//pheT//xseA//ruvC//pflA//relA//lysP//creB//dtpD//prmA//yhaV//pck//marR//rhaR//cpsB//degQ//pflC//rraB//rpsN//wcaJ//acrD//cyoC//dcuA//uvrC//pepB//adhE//panE//truC//pheS//yddM//priC//alaE//trpS//ynfH//epmC//recF//yagI//ccmH//lptC//dnaA//malQ//ilvH//mltG//tmcA//sfmF//mdoG//elaA//glsA1//hemH//rodZ//agaB//dgt//nudB//flgE//yieF//yidK//acpP//trpL//proV//malF//nuoG//ybgQ//flgJ//rclB//soxR//prpC//glpT//ygbL//yjhB//lipB//
GO_1901605_5	trpA//qseB//gshB//pntB//purT//mdtI//pepB//menA//selA//yjcE//waaQ//metB//sufC//leuO//folX//sodC//dgcM//seqA//metR//yafN//yhcN//glcD//frvR//lspA//aer//cysB//azoR//ybiJ//ybiW//kdsB//zapE//exbD//yfhM//recF//trpC//rsmH//rhmD//srkA//setB//sxy//rpsP//glnL//ychO//argP//sohB//rfbD//lysR//frwB//lspA//panC//ydhK//rbfA//hemH//rsmB//lpp//hybA//patD//phnK//panE//mdaB//scpC//mutS//yehX//lpxC//puuE//phnL//uspF//fimC//narL//hslR//mnmE//moaC//ribA//ydjE//tsaC//dbpA//fdoG//ccmD//lgoR//hypD//nagB//yaaJ//yeaE//nfo//rbfA//ygcO//gshB//opgC//rlmG//ihfA//ascB//sfmA//pnuC//thiC//metE//ycfL//rffT//tdcB//bdm//sppA//coaE//cysC//malY//rcsD//nagB//uhpB//folP//livH//ycbU//rffT//ttdT//nei//appA//opgC//gcvR//yiaO//asnC//agaS//mnaT//gutM//satP//ybcM//dnaK//panD//abgT//ycgB//ydeT//tdcE//fadK//malE//fadJ//hyaB//cusC//yggE//narX//waaL//yphB//uhpB//ppiD//nrdR//htrE//fdhF//gnd//cbrC//narZ//viaA//treB//yjjI//aroL//glgA//nrdR//yedX//pyrH//hlyE//preT//xapR//mutT//
GO_1901606_6	scpC//cyoC//lptB//ybbY//rpe//tauA//phr//dicC//moaE//metG//tdcE//tabA//glpK//bamE//gspI//bssR//casA//yihP//ccmA//cas2//eutK//hyi//pyrD//tauD//rclR//sgrR//dsbA//rfaG//yfaU//lolC//pgpB//relB//fumC//yfeO//rbsK//tolQ//sdhA//mnmA//ldcA//hyi//adk//proP//tdcG//kdgK//cpsG//ltaE//yegD//
GO_1901607_6	rbsA//yajL//ulaD//rhaR//ushA//prpC//cpxR//aceB//nlpI//ivbL//rluF//yeaG//osmC//hcaD//cadA//fecC//trmB//cirA//yggF//lptC//tpiA//npr//mlaB//hsdR//aroC//serS//ybjL//yejF//kdpE//yfdG//ampH//ung//ybaL//rseC//gshB//yhcH//murJ//rlmD//rnhB//ftsZ//edd//arnT//rusA//cysH//mntR//fixC//ldrA//yhjD//asmA//mnaT//tyrA//yqiG//ttdT//patZ//fliM//gntP//hemA//frdB//mdoG//ybaO//yegT//secF//yfcG//thrL//tauB//torD//glmM//ykgF//yqjI//borD//ulaG//dmlA//ubiJ//cspI//purB//ycjU//nuoN//malF//garP//thiD//livF//nrfC//rpiR//kdgK//kefF//ybiW//ymgC//lipA//acpP//adeD//uvrC//ccmE//dsbD//cysD//cysA//rplJ//thiH//rraB//yjiQ//kdpB//
GO_1901615_4	yaaY//malX//ccmD//rpsD//panC//pck//dld//feoC//yigB//glnQ//ybgP//folM//yidA//rarD//nrdH//fcl//tilS//atpF//ulaA//xdhB//tauC//yohC//yrfG//yabI//ttdT//hmp//sanA//iscR//pdeR//dld//malY//yjjG//waaZ//gcl//glcA//htpX//ykfI//ygfX//cpsB//dpiA//yodD//mliC//clpB//dppF//aaeR//nrdE//gudX//oppF//gloC//ivy//tnaA//fdnG//folE//yhfS//pyrD//paaB//orn//plsB//rfe//fhuF//fimF//yhbX//evgA//nac//sbmA//argT//flgE//pstS//folC//yihV//ybbW//tauD//nrdH//prfC//ulaD//groL//yjjV//sad//pyrC//yheT//yafE//clsB//pdxA//torD//
GO_1901616_5	yeiL//bdcA//rlmN//yfdK//rdgB//speF//proC//frc//fruA//dmsC//yidC//fadM//iscS//mltD//ycjU//frlA//fepC//dosP//mtgA//prpC//yihW//waaZ//rbn//yhbO//phoP//
GO_1901617_5	frwB//mrr//mdoG//pspG//gabT//ansA//bioF//mdtQ//rssB//kefB//hisF//sfmC//rcsD//glrR//tnaB//treR//rarD//pntA//malP//basR//gpsA//sufS//lptE//ycgB//yiaB//ibsD//
GO_1901642_6	pspG//rpsP//ascB//rlmG//rpsS//chpS//yfcA//hcaC//
GO_1901652_5	tsf//mutY//casC//ydiZ//frlC//
GO_1901653_6	miaA//yggN//
GO_1901654_5	cyoE//atpF//ynbD//torS//gatC//
GO_1901656_7	yhbQ//ynfH//argE//dxs//iraD//
GO_1901657_5	leuB//rimI//tolA//hisM//mrdA//hycI//ruvA//dicB//rmuC//mgsA//pbpC//thiQ//galS//arfB//artI//yobA//rpoH//appC//pckA//cpoB//ftsA//trxC//rseP//atpF//moaB//hofC//ydjJ//cysZ//rpsR//hisQ//cdgI//yehP//napA//lysO//ribD//hypA//exbB//degS//yraN//glvB//carA//fepA//rnlA//nrfC//
GO_1901658_6	waaQ//dkgB//moaD//thrL//metN//recR//insE-1//yagE//glmU//ssuE//rluC//nagD//tusE//recQ//
GO_1901659_6	gutM//chaA//relE//wcaC//nrdA//wza//hofP//lolC//argK//hns//rfaC//speG//sgrR//nagZ//luxS//mdtD//zraR//lyxK//hslR//
GO_1901661_5	casA//xylR//trkA//argK//yddM//tolQ//nanE//greB//gadW//rsgA//rlpA//rimO//yqcG//pheT//rpe//yoeB//pldB//msrP//mlaF//yahD//bdm//cmtB//gmhB//nfo//
GO_1901663_6	thiD//gapA//priA//lpxC//nupG//ygeR//sdhB//fes//ydcS//dgoK//rseP//aceB//clpP//dppC//fucO//tdcB//entH//nlpI//yagI//recB//yphD//pheA//yhaO//
GO_1901678_5	tynA//ybbY//prfA//rpoS//ypdB//betI//nlpD//uidA//phoE//ftsN//entD//ybiJ//yiaN//lysR//lysP//mqsA//fepE//cdh//nrdD//yjtD//yigL//aaeA//ycbV//mepS//fre//lpxT//ptsI//
GO_1901679_6	recG//
GO_1901684_8	mhpC//
GO_1901698_4	yhfS//sppA//pdhR//mlaC//alr//groL//gstB//fliT//xseB//rplX//mdtO//cspD//kdpF//preT//lgoR//amyA//agaB//zntR//yagU//yagJ//dtpC//
GO_1901699_5	fimB//nikR//ydiV//mutL//lit//dppD//
GO_1901700_4	argD//speA//rclA//argS//rcnR//mug//wzzB//aspC//ascF//thiM//cpoB//ftsZ//lptC//aes//amiC//uhpB//flgF//aceA//ykfM//cbeA//insI-1//cedA//yeaV//speD//mntP//ytfP//araD//ubiE//entB//aer//dppB//srlR//baeS//hexR//yobF//ptsG//ilvC//rpsR//csiR//yqcG//yccX//atpD//nlpD//fabR//holA//ybfA//dhaK//yraR//rsmJ//adeP//rtcB//dnaN//agaW//arnE//glk//argR//ybaQ//menA//argO//bioP//yfhM//yjjW//msrP//
GO_1901701_5	bioA//yfbU//paaK//entS//ddlA//tehA//rpmC//trpB//yihO//clpA//cra//cadC//dut//yihX//ibsE//hdeD//lepB//yhjC//
GO_1901891_5	mrp//pyrH//yfgJ//
GO_1901892_6	kefG//
GO_1901998_5	ymgA//setC//
